user_id,recency,recency_weighted,frequency,monetary,year_month,active_period,avg_period,response
1919,79,110,4,125.0,2015.11,241,60,0
1920,287,516,1,66.5,2015.11,0,0,0
1921,48,57,16,786.8,2015.11,239,14,1
1923,266,478,1,12.5,2015.11,0,0,0
1925,52,62,4,56.75,2015.11,233,58,0
1928,7,7,27,464.85,2015.11,278,10,1
1929,267,480,2,25.0,2015.11,18,9,1
1932,1,1,32,220.2,2015.11,284,8,1
1933,16,17,32,889.49,2015.11,268,8,1
1935,18,19,19,399.15,2015.11,266,14,1
1936,167,267,2,49.4,2015.11,117,58,0
1937,284,511,1,27.0,2015.11,0,0,0
1938,282,507,1,34.0,2015.11,0,0,0
1939,282,507,1,15.0,2015.11,0,0,0
1940,153,244,11,219.4,2015.11,129,11,1
1941,128,204,1,15.8,2015.11,0,0,0
1942,282,507,1,20.5,2015.11,0,0,0
1944,21,23,8,353.1,2015.11,224,28,1
1945,15,15,12,722.4,2015.11,266,22,1
1947,280,504,1,32.0,2015.11,0,0,0
1949,35,42,12,355.75,2015.11,245,20,1
1952,3,3,9,339.9,2015.11,275,30,0
1953,279,502,1,13.05,2015.11,0,0,0
1954,279,502,1,36.5,2015.11,0,0,0
1958,77,107,2,17.5,2015.11,196,98,0
1959,278,500,1,7.0,2015.11,0,0,0
1962,255,459,4,251.25,2015.11,22,5,1
1969,20,22,8,205.0,2015.11,256,32,0
1970,139,222,10,158.5,2015.11,137,13,1
1971,268,482,1,15.0,2015.11,0,0,0
1972,170,272,2,68.0,2015.11,105,52,0
1973,233,419,1,26.5,2015.11,0,0,0
1975,274,493,1,14.0,2015.11,0,0,0
1976,274,493,1,49.5,2015.11,0,0,0
1977,232,417,2,33.4,2015.11,42,21,1
1978,193,347,6,143.0,2015.11,81,13,1
1979,47,56,8,142.75,2015.11,227,28,1
1980,273,491,1,10.5,2015.11,0,0,0
1982,182,327,4,82.5,2015.11,92,23,1
1985,179,286,4,310.2,2015.11,81,20,1
1988,42,50,9,184.6,2015.11,231,25,1
1989,272,489,1,24.0,2015.11,0,0,0
1990,272,489,1,0.25,2015.11,0,0,0
1993,6,6,40,363.5,2015.11,263,6,1
1995,124,198,19,364.23,2015.11,148,7,1
1996,232,417,5,92.55,2015.11,39,7,1
1997,202,363,1,16.0,2015.11,0,0,0
1999,271,487,1,27.25,2015.11,0,0,0
2001,271,487,1,19.0,2015.11,0,0,0
2003,129,206,3,70.3,2015.11,46,15,1
2004,45,54,6,96.25,2015.11,226,37,0
2005,270,486,1,0.25,2015.11,0,0,0
2007,270,486,1,7.0,2015.11,0,0,0
2008,270,486,1,12.0,2015.11,0,0,0
2011,267,480,1,24.5,2015.11,0,0,0
2012,72,100,5,81.4,2015.11,192,38,0
2015,166,265,1,22.0,2015.11,0,0,0
2016,11,11,14,363.95,2015.11,259,18,1
2018,123,196,8,357.7,2015.11,146,18,1
2019,148,236,1,29.75,2015.11,0,0,0
2020,269,484,1,19.0,2015.11,0,0,0
2021,4,4,7,199.0,2015.11,265,37,0
2023,2,2,10,270.12,2015.11,267,26,1
2024,130,208,3,55.0,2015.11,139,46,0
2026,8,8,15,476.5,2015.11,261,17,1
2027,15,15,11,152.0,2015.11,254,23,1
2028,269,484,2,135.0,2015.11,0,0,0
2029,1,1,27,319.98,2015.11,267,9,1
2032,66,92,1,60.7,2015.11,0,0,0
2033,267,480,1,7.0,2015.11,0,0,0
2034,264,475,1,7.0,2015.11,0,0,0
2037,83,116,5,170.0,2015.11,184,36,0
2038,267,480,1,18.0,2015.11,0,0,0
2039,253,455,2,41.5,2015.11,14,7,1
2040,267,480,1,10.0,2015.11,0,0,0
2043,266,478,1,18.0,2015.11,0,0,0
2045,51,61,4,143.10000000000002,2015.11,215,53,0
2047,197,354,2,32.0,2015.11,69,34,0
2048,151,241,2,44.7,2015.11,102,51,0
